code,gender,name,country,disciplines
1566680,Male,HEMEIDA Bassem,Qatar,['Athletics']
1566681,Male,BARSHIM Mutaz Essa,Qatar,['Athletics']
1566682,Male,ABAKAR Ismail Doudai,Qatar,['Athletics']
1566687,Male,ABDALLA Abubaker Haydar,Qatar,['Athletics']
1566689,Male,YAHIA IBRAHIM Ammar Ismail,Qatar,['Athletics']
1566702,Male,KHASLAKHANAU Abubakar,AIN,['Wrestling']
1566727,Male,RECBER Hakan,Türkiye,['Taekwondo']
1566729,Male,ATESLI Emre Kutalmis,Türkiye,['Taekwondo']
1566732,Female,DINCEL KAVURAT Merve,Türkiye,['Taekwondo']
1566735,Female,ILGUN Hatice Kubra,Türkiye,['Taekwondo']
1566738,Female,KUS AYDIN Nafia,Türkiye,['Taekwondo']
1566773,Male,COX Stephen,Zimbabwe,['Rowing']
1566778,Female,TROFIMOVA Sardana,Kyrgyzstan,['Athletics']
1566801,Male,CERNOGORAZ Giovanni,Croatia,['Shooting']
1566883,Male,ABO YAMAN Zaid,Jordan,['Table Tennis']
1566887,Male,KORKMAZ Salih,Türkiye,['Athletics']
1566898,Male,MUZRAPOV Favoris,Tajikistan,['Athletics']
1566931,Male,YUSUPOV Alisher,Uzbekistan,['Judo']
1566947,Female,KURBONOVA Khalimajon,Uzbekistan,['Judo']
1566948,Female,DANISMAZ Tugba,Türkiye,['Athletics']
1566989,Female,GLINKA Alisa,Republic of Moldova,['Equestrian']
1566992,Male,JIDDOU Salam,Mali,['Football']
1566993,Male,ROBU Marin,Republic of Moldova,['Weightlifting']
1566994,Male,COPELLO Yasmani,Türkiye,['Athletics']
1566997,Female,KELDIYOROVA Diyora,Uzbekistan,['Judo']
1567017,Male,IMADOUCHENE Romain,France,['Weightlifting']
1567021,Male,KINGUE MATAM Bernardin,France,['Weightlifting']
1567022,Female,FEGUE Marie,France,['Weightlifting']
1567023,Female,TCHAKOUNTE Dora,France,['Weightlifting']
1567024,Male,CINAR Deniz,Türkiye,['Sailing']
1567043,Female,GUZEL Ecem,Türkiye,['Sailing']
1567045,Male,CITAK Yigit Yalcin,Türkiye,['Sailing']
1567053,Female,VATAN Merve,Türkiye,['Sailing']
1567056,Female,ATAKAN Derin,Türkiye,['Sailing']
1567059,Male,KAYNAR Alican,Türkiye,['Sailing']
1567061,Female,KAYNAKCI Beste,Türkiye,['Sailing']
1567073,Male,DIOMANDE Ahmed,Mali,['Football']
1567299,Female,NALBANTOGLU Lara,Türkiye,['Sailing']
1567359,Female,DEFAY Johanne,France,['Surfing']
1567360,Female,FIERRO Vahine,France,['Surfing']
1567361,Male,VAAST Kauli,France,['Surfing']
1567362,Male,DURU Joan,France,['Surfing']
1567378,Male,TRAORE Boubacar,Mali,['Football']
1567396,Male,KHOJAZODA Behruzi,Tajikistan,['Judo']
1567466,Male,PARCHMENT Hansle,Jamaica,['Athletics']
1567483,Male,SEVILLE Oblique,Jamaica,['Athletics']
1567512,Male,RAKHIMOV Temur,Tajikistan,['Judo']
1567649,Male,BRATHWAITE Rikkoi,"Virgin Islands, B",['Athletics']
1567765,Male,McMASTER Kyron,"Virgin Islands, B",['Athletics']
1567976,Female,DABONNE Zouleiha Abzetta,Côte d'Ivoire,['Judo']
1568048,Male,HONGTEN,Korea,['Breaking']
1568054,Female,OGUNSANYA Christianah Tolulope,Nigeria,['Wrestling']
1568060,Female,OBORUDUDU Blessing,Nigeria,['Wrestling']
1568065,Female,RUEBEN Hannah Amuchechi,Nigeria,['Wrestling']
1568088,Female,ADEKUOROYE Odunayo Folasade,Nigeria,['Wrestling']
1568099,Female,KOLAWOLE Esther Omolayo,Nigeria,['Wrestling']
1568137,Male,ADAM Ibadulla,Maldives,['Athletics']
1568156,Male,MUTUWA Ashton Adeyemi,Nigeria,['Wrestling']
1568157,Female,SURMENELI Busenaz,Türkiye,['Boxing']
1568162,Male,ARICAN Ferhat,Türkiye,['Artistic Gymnastics']
1568163,Male,COLAK Ibrahim,Türkiye,['Artistic Gymnastics']
1568167,Male,ONDER Ahmet,Türkiye,['Artistic Gymnastics']
1568169,Male,ASIL Adem,Türkiye,['Artistic Gymnastics']
1568171,Female,NGUYEN Thuy Linh,Vietnam,['Badminton']
1568178,Male,DODANLI Emre,Türkiye,['Artistic Gymnastics']
1568182,Female,CAKIROGLU Buse Naz,Türkiye,['Boxing']
1568186,Female,AKBAS Hatice,Türkiye,['Boxing']
1568189,Female,OZER Gizem,Türkiye,['Boxing']
1568193,Female,AMINOVA Shukurjon,Uzbekistan,['Judo']
1568194,Male,GUMUS Samet,Türkiye,['Boxing']
1568204,Female,YILDIZ KAHRAMAN Esra,Türkiye,['Boxing']
1568211,Male,AYKUTSUN Kaan,Türkiye,['Boxing']
1568220,Female,MATNIYAZOVA Gulnoza,Uzbekistan,['Judo']
1568224,Female,KURBANBAEVA Iriskhon,Uzbekistan,['Judo']
1568239,Male,ADOLF Balazs,Hungary,['Canoe Sprint']
1568241,Female,ZHUMANAZAROVA Meerim,Kyrgyzstan,['Wrestling']
1568270,Female,VO Thi My Tien,Vietnam,['Swimming']
1568288,Female,NGUYEN Thi Huong,Vietnam,['Canoe Sprint']
1568289,Male,LAZOVIC Dejan,Montenegro,['Water Polo']
1568294,Male,MATKOVIC Dusan,Montenegro,['Water Polo']
1568298,Male,MRSIC Marko,Montenegro,['Water Polo']
1568319,Male,PERKOVIC Miroslav,Montenegro,['Water Polo']
1568328,Male,POPADIC Vlado,Montenegro,['Water Polo']
1568334,Male,PANSTKHAVA Noe,Georgia,['Swimming']
1568342,Male,RADOVIC Vasilije,Montenegro,['Water Polo']
1568348,Male,SPAIC Vladan,Montenegro,['Water Polo']
1568350,Female,CSIPES Tamara,Hungary,['Canoe Sprint']
1568360,Male,CSIZMADIA Kolos Attila,Hungary,['Canoe Sprint']
1568362,Female,PHAM Thi Hue,Vietnam,['Rowing']
1568378,Male,TESANOVIC Petar,Montenegro,['Water Polo']
1568403,Male,LLAVADOR Carlos,Spain,['Fencing']
1568406,Female,MARTIN-PORTUGUES Lucia,Spain,['Fencing']
1568430,Female,NIZHARADZE Ana,Georgia,['Swimming']
1568434,Male,VUJOVIC Jovan,Montenegro,['Water Polo']
1568446,Male,MACIC Aljosa,Montenegro,['Water Polo']
1568450,Male,RADOVIC Duro,Montenegro,['Water Polo']
1568462,Male,VIDOVIC Stefan,Montenegro,['Water Polo']
1568464,Male,BENATI Lorenzo,Italy,['Athletics']
1568465,Male,RIGALI Roberto,Italy,['Athletics']
1568468,Male,SIMONELLI Lorenzo Ndele,Italy,['Athletics']
1568469,Female,CESTONARO Ottavia,Italy,['Athletics']
1568472,Female,PALMISANO Antonella,Italy,['Athletics']
1568473,Male,STANO Massimo,Italy,['Athletics']
1568474,Female,TRAPLETTI Valentina,Italy,['Athletics']
1568482,Female,MELON Chiara,Italy,['Athletics']
1568487,Male,PETTOROSSI Diego Aldo,Italy,['Athletics']
1568525,Male,DIARRA Brahima,Mali,['Football']
1568531,Female,DORIA VILARRUBLA Monica,Andorra,['Canoe Slalom']
1568534,Male,DURDIC Bogdan,Montenegro,['Water Polo']
1568595,Male,VERGIAT Timothe,France,['3x3 Basketball']
1568603,Male,SEGUELA Franck,France,['3x3 Basketball']
1568606,Male,DUSSOULIER Lucas,France,['3x3 Basketball']
1568608,Male,RAMBAUT Jules,France,['3x3 Basketball']
1568636,Male,DOUMBIA Cheickna,Mali,['Football']
1568655,Female,SZEREMETA Julia,Poland,['Boxing']
1568683,Female,RYGIELSKA Aneta,Poland,['Boxing']
1568689,Male,SACO Coli,Mali,['Football']
1568721,Female,WOJCIK Elzbieta,Poland,['Boxing']
1568724,Male,PIZZOLATO Antonino,Italy,['Weightlifting']
1568728,Female,MAGISTRIS Lucrezia,Italy,['Weightlifting']
1568730,Male,MASSIDDA Sergio,Italy,['Weightlifting']
1568740,Male,FEJES Daniel,Hungary,['Canoe Sprint']
1568745,Female,FOJT Sara,Hungary,['Canoe Sprint']
1568748,Female,VALODZKA Siuzanna,AIN,['Weightlifting']
1568750,Female,GAZSO Alida Dora,Hungary,['Canoe Sprint']
1568765,Male,HAJDU Jonatan Daniel,Hungary,['Canoe Sprint']
1568805,Female,BURZALOVA Hana,Slovakia,['Athletics']
1568807,Male,CERNY Dominik,Slovakia,['Athletics']
1568813,Male,FIZEL Marius,Slovakia,['Judo']
1568814,Female,FORSTER Viktoria,Slovakia,['Athletics']
1568815,Female,GAJANOVA Gabriela,Slovakia,['Athletics']
1568818,Female,HOCKOVA Vanesa,Slovakia,['Shooting']
1568822,Male,JANY Patrik,Slovakia,['Shooting']
1568824,Female,JENCUSOVA Nora,Slovakia,['Cycling Road']
1568827,Female,KATERINKA CZAKOVA Maria,Slovakia,['Athletics']
1568829,Male,KOVACOCY Marian,Slovakia,['Shooting']
1568831,Male,KUBIS Lukas,Slovakia,['Cycling Road']
1568842,Male,MORVAY Michal,Slovakia,['Athletics']
1568845,Female,PANKOVA Zuzana,Slovakia,['Canoe Slalom']
1568851,Female,REHAK STEFECEKOVA Zuzana,Slovakia,['Shooting']
1568862,Female,JESSICA Triebelova,Slovakia,['Boxing']
1568866,Male,WANG Yang,Slovakia,['Table Tennis']
1568874,Female,KRISTO Katarina,Croatia,['Judo']
1568999,Female,BRANSER Marie,Guinea,['Judo']
1569009,Female,ESTEVES Mariana,Guinea,['Judo']
1569080,Female,KISS Agnes Anna,Hungary,['Canoe Sprint']
1569169,Male,SODERQVIST Jakob,Sweden,['Cycling Road']
1569170,Female,ANDERSSON Caroline,Sweden,['Cycling Road']
1569182,Male,DIALLO Demba,Mali,['Football']
1569198,Female,LINDFORS Caisa-Marie,Sweden,['Athletics']
1569201,Female,WIKSTROM Carolina,Sweden,['Athletics']
1569203,Male,DUPLANTIS Armand,Sweden,['Athletics']
1569205,Female,JOHANSSON Axelina,Sweden,['Athletics']
1569208,Male,BENGTSTROM Carl,Sweden,['Athletics']
1569210,Male,STAHL Daniel,Sweden,['Athletics']
1569225,Female,ROOS Fanny,Sweden,['Athletics']
1569233,Male,LARSSON Henrik,Sweden,['Athletics']
1569259,Male,KRAMER Andreas,Sweden,['Athletics']
1569266,Female,HENRIKSSON Julia,Sweden,['Athletics']
1569270,Male,ALMGREN Andreas,Sweden,['Athletics']
1569288,Female,ASKAG Maja,Sweden,['Athletics']
1569315,Male,DOUCOURE Fode,Mali,['Football']
1569318,Female,LINDAHL Nora,Sweden,['Athletics']
1569320,Male,EDLUND Oskar,Sweden,['Athletics']
1569323,Male,KARLSTROM Perseus,Sweden,['Athletics']
1569324,Male,CARLSSON Ragnar,Sweden,['Athletics']
1569325,Male,PIHLSTROM Samuel,Sweden,['Athletics']
1569335,Male,HASSAN Suldan,Sweden,['Athletics']
1569336,Female,LOFMAN Thea,Sweden,['Athletics']
1569337,Male,MONTLER Thobias,Sweden,['Athletics']
1569340,Female,KAMGA Vanessa,Sweden,['Athletics']
1569347,Male,ERLANDSSON Erik,Sweden,['Athletics']
1569362,Male,GUTIERREZ Israel,El Salvador,['Shooting']
1569377,Male,TJON EN FA Jair,Suriname,['Cycling Track']
1569444,Female,MEDINA ROCA Ayamey Damiana,Cuba,['Weightlifting']
1569563,Female,KUO Hsing-Chun,Chinese Taipei,['Weightlifting']
1569570,Female,CHEN Wen-Huei,Chinese Taipei,['Weightlifting']
1569571,Female,GAN Ching Hwee,Singapore,['Swimming']
1569762,Female,FANG Wan-Ling,Chinese Taipei,['Weightlifting']
1569819,Male,YILDIRIM Enver,Türkiye,['Fencing']
1569820,Female,ERBIL Nisanur,Türkiye,['Fencing']
1569829,Male,OPEYORI Anuoluwapo Juwon,Nigeria,['Badminton']
1569832,Male,TSIKHANTSOU Yauheni,AIN,['Weightlifting']
1569845,Male,YANG Kun-Pi,Chinese Taipei,['Shooting']
1569850,Female,LIN Yi Chun,Chinese Taipei,['Shooting']
1569852,Male,LEE Meng Yuan,Chinese Taipei,['Shooting']
1569854,Female,TIEN Chia Chen,Chinese Taipei,['Shooting']
1569857,Female,LIU Heng Yu,Chinese Taipei,['Shooting']
1569858,Female,WU Chia Ying,Chinese Taipei,['Shooting']
1569861,Female,LIU Wan-Yu,Chinese Taipei,['Shooting']
1569862,Female,YU Ai Wen,Chinese Taipei,['Shooting']
1569925,Male,DURKACZ Damian,Poland,['Boxing']
1569941,Female,TAN Pearly,Malaysia,['Badminton']
1569960,Male,YILDIZ Salih,Türkiye,['Judo']
1569961,Male,SOH Wooi Yik,Malaysia,['Badminton']
1569965,Male,DEMIREL Muhammed,Türkiye,['Judo']
1569972,Male,KOPASZ Balint,Hungary,['Canoe Sprint']
1569984,Male,ALBAYRAK Vedat,Türkiye,['Judo']
1569986,Female,STOJKOVIC Lena,Croatia,['Taekwondo']
1569990,Male,SAPINA Ivan,Croatia,['Taekwondo']
1570001,Male,ZGANK Mihael,Türkiye,['Judo']
1570012,Male,TATAROGLU Ibrahim,Türkiye,['Judo']
1570013,Female,BEDER Tugce,Türkiye,['Judo']
1570022,Male,KULI Istvan,Hungary,['Canoe Sprint']
1570024,Female,OGEL Fidan,Türkiye,['Judo']
1570034,Female,OZDEMIR Kayra,Türkiye,['Judo']
1570042,Male,CARABANA Nahuel,Andorra,['Athletics']
1570051,Female,TAI Tzu Ying,Chinese Taipei,['Badminton']
1570054,Male,CHOU Tien Chen,Chinese Taipei,['Badminton']
1570105,Male,WANG Chi-Lin,Chinese Taipei,['Badminton']
1570107,Male,LEE Yang,Chinese Taipei,['Badminton']
1570111,Female,DERKACH Dariya,Italy,['Athletics']
1570118,Male,BOUIH Yassin,Italy,['Athletics']
1570124,Male,RIVA Federico,Italy,['Athletics']
1570155,Male,YE Hong Wei,Chinese Taipei,['Badminton']
1570195,Male,ORSONI Riccardo,Italy,['Athletics']
1570290,Female,ALTINKAYA Sibel,Türkiye,['Table Tennis']
1570332,Female,DEMIRHAN YAVUZ Evin,Türkiye,['Wrestling']
1570364,Female,YETGIL Zeyne,Türkiye,['Wrestling']
1570415,Female,CAVUSOGLU TOSUN Buse,Türkiye,['Wrestling']
1570417,Female,BAS Nesrin,Türkiye,['Wrestling']
1570422,Female,ADAR YIGIT Yasemin,Türkiye,['Wrestling']
1570441,Male,NADAS Bence,Hungary,['Canoe Sprint']
1570443,Female,NAGY Bianka,Hungary,['Canoe Sprint']
1570532,Male,KAGIMU Charles,Uganda,['Cycling Road']
1570537,Male,CIFTCI Ibrahim,Türkiye,['Wrestling']
1570546,Male,AKGUL Taha,Türkiye,['Wrestling']
1570550,Male,DIALLO Hamidou,Mali,['Football']
1570556,Female,PUPP Noemi,Hungary,['Canoe Sprint']
1570561,Male,MAKHMADBEKOV Somon,Tajikistan,['Judo']
1570568,Female,NOBLE Kathleen,Uganda,['Rowing']
1570574,Male,BEREZNICKI Mateusz,Poland,['Boxing']
1570581,Male,CISSE Ibrahima,Mali,['Football']
1570583,Male,SISSOKHO Issouf,Mali,['Football']
1570596,Male,QUERINJEAN Ruben,Luxembourg,['Athletics']
1570601,Female,HOFFMANN Vera,Luxembourg,['Athletics']
1570604,Male,KLEIN Pit,Luxembourg,['Archery']
1570605,Male,DALEIDEN CIUFERRI Ralph,Luxembourg,['Swimming']
1570614,Male,MLADENOVIC Luka,Luxembourg,['Table Tennis']
1570615,Female,de NUTTE Sarah,Luxembourg,['Table Tennis']
1570619,Male,WAGNER EHLINGER Nicolas,Luxembourg,['Equestrian']
1570623,Female,NI Xia Lian,Luxembourg,['Table Tennis']
1570842,Female,TAKACS Kincso,Hungary,['Canoe Sprint']
1570845,Male,TOTKA Sandor,Hungary,['Canoe Sprint']
1570863,Male,VARGA Adam,Hungary,['Canoe Sprint']
1571078,Female,GUAPO Laetitia,France,['3x3 Basketball']
1571080,Female,LIMOUZIN Hortense,France,['3x3 Basketball']
1571082,Female,PAGET Marie Eve,France,['3x3 Basketball']
1571084,Female,DJEKOUNDADE Myriam,France,['3x3 Basketball']
1571345,Male,CANJURA ARTIGA Uriel Francisco,El Salvador,['Badminton']
1571355,Male,HERNANDEZ Nixon,El Salvador,['Swimming']
1571367,Female,MARQUEZ Celina,El Salvador,['Swimming']
1571377,Male,IGLESIAS Mauro,Argentina,['Skateboarding']
1571398,Male,PEREZ Bryan,El Salvador,['Surfing']
1571415,Female,ANYANACHO Elizabeth Oluchi,Nigeria,['Taekwondo']
1571426,Male,ARATHOON PACAS Enrique Jose,El Salvador,['Sailing']
1571488,Female,FIRISUA Sharon,Solomon Islands,['Athletics']
1571490,Male,LETTSOME Thad,"Virgin Islands, B",['Sailing']
1571496,Male,de ARMAS RODRIGUEZ Kevin Yuran,Cuba,['Wrestling']
1571498,Male,ORTA SANCHEZ Luis Alberto,Cuba,['Wrestling']
1571500,Male,PENA FLORES Yosvanys,Cuba,['Wrestling']
1571504,Male,ROSILLO KINDELAN Gabriel Alejandro,Cuba,['Wrestling']
1571506,Male,LOPEZ NUNEZ Mijain,Cuba,['Wrestling']
1571517,Male,LAVSKYY Vladyslav,Ukraine,['Athletics']
1571520,Female,OLYANOVSKA Lyudmila,Ukraine,['Athletics']
1571522,Female,KORSUN Olha,Ukraine,['Athletics']
1571523,Female,SOBCHUK Olena,Ukraine,['Athletics']
1571529,Female,MELNYK Tetyana,Ukraine,['Athletics']
1571537,Male,SVITLYCHNYI Serhii,Ukraine,['Athletics']
1571544,Female,BEKH-ROMANCHUK Maryna,Ukraine,['Athletics']
1571545,Female,LEVCHENKO Yuliia,Ukraine,['Athletics']
1571547,Female,RYZHYKOVA Anna,Ukraine,['Athletics']
1571548,Female,SHOSTAK Maryana,Ukraine,['Athletics']
1571549,Female,KLYMETS Iryna,Ukraine,['Athletics']
1571552,Male,KOKOSHKO Roman,Ukraine,['Athletics']
1571554,Male,FELFNER Artur,Ukraine,['Athletics']
1571559,Female,MAHUCHIKH Yaroslava,Ukraine,['Athletics']
1571561,Female,SHEVCHUK Hanna,Ukraine,['Athletics']
1571562,Male,POHORILKO Oleksandr,Ukraine,['Athletics']
1571563,Male,KOKHAN Mykhaylo,Ukraine,['Athletics']
1571564,Female,SAKHARUK Mariia,Ukraine,['Athletics']
1571570,Male,DOROSHCHUK Oleh,Ukraine,['Athletics']
1571574,Male,BANZERUK Ivan,Ukraine,['Athletics']
1571576,Male,HLAVAN Ihor,Ukraine,['Athletics']
1571577,Female,GERASHCHENKO Iryna,Ukraine,['Athletics']
1571586,Male,DANYLENKO Danylo,Ukraine,['Athletics']
1571587,Female,TKACHUK Viktoriya,Ukraine,['Athletics']
1571590,Male,PROTSENKO Andrii,Ukraine,['Athletics']
1571641,Male,MILLER Alex,Namibia,['Cycling Mountain Bike']
1571692,Female,BELOMOINA Yana,Ukraine,['Cycling Mountain Bike']
1571693,Male,HUDYMA Oleksandr,Ukraine,['Cycling Mountain Bike']
1571747,Female,GUZMAN LOPEZ Yusneylis,Cuba,['Wrestling']
1571753,Female,MARCHENKO Veronika,Ukraine,['Archery']
1571766,Male,USACH Mykhailo,Ukraine,['Archery']
1571782,Female,US Viktoriia,Ukraine,['Canoe Slalom']
1571815,Male,AFRIFAH Blessing Akwasi,Israel,['Athletics']
1571854,Male,AMARE Girmaw,Israel,['Athletics']
1571859,Male,ALAME Haimro,Israel,['Athletics']
1571871,Male,YOHUANG Phurit,Thailand,['Modern Pentathlon']
1571909,Male,NYMAN Marcus,Sweden,['Judo']
1571911,Female,BABULFATH Tara,Sweden,['Judo']
1571929,Female,BIRIUKOVA Yuliia,Ukraine,['Cycling Road']
1571933,Male,BUDIAK Anatolii,Ukraine,['Cycling Road']
1571936,Female,MARIN POTRILLE Milaimy de la Carid,Cuba,['Wrestling']
1571964,Male,ZANGO Hugues Fabrice,Burkina Faso,['Athletics']
1571966,Female,BAMOGO Awa,Burkina Faso,['Cycling Road']
1572016,Male,MYKHAILOV Vasyl,Ukraine,['Wrestling']
1572022,Male,KHOTSIANIVSKYI Oleksandr,Ukraine,['Wrestling']
1572025,Male,McHEDLIDZE Murazi,Ukraine,['Wrestling']
1572042,Female,KOALA Marthe,Burkina Faso,['Athletics']
1572050,Male,VALDES TOBIER Alejandro Enrique,Cuba,['Wrestling']
1572079,Male,GARZON CABALLERO Geandry,Cuba,['Wrestling']
1572093,Male,LOUIS Marc Brian,Singapore,['Athletics']
1572094,Female,LEE Chia Hsin,Chinese Taipei,['Badminton']
1572140,Male,AKBUDAK Burhan,Türkiye,['Wrestling']
1572143,Male,CENGIZ Ali,Türkiye,['Wrestling']
1572158,Male,BAKIR Muhammet Hamza,Türkiye,['Wrestling']
1572171,Male,ROUGIER-LAGANE Christopher,Mauritius,['Cycling Road']
1572177,Male,AN Byeong Hun,Korea,['Golf']
1572180,Female,KIM Hyo Joo,Korea,['Golf']
1572181,Male,KIM Tom,Korea,['Golf']
1572185,Female,KO Jin Young,Korea,['Golf']
1572189,Male,URSU Vladislav,Republic of Moldova,['Table Tennis']
1572198,Male,BASAR Enes,Türkiye,['Wrestling']
1572203,Female,NICHITA Anastasia,Republic of Moldova,['Wrestling']
1572207,Female,RINGACI Irina,Republic of Moldova,['Wrestling']
1572218,Female,DRAGUTAN Mariana,Republic of Moldova,['Wrestling']
1572245,Male,OHRSTROM Isak,Sweden,['Canoe Slalom']
1572266,Male,JOZSA Levente Mark,Hungary,['Taekwondo']
1572318,Female,MARTON Viviana,Hungary,['Taekwondo']
1572368,Male,SALIM Omar Gergely,Hungary,['Taekwondo']
1572369,Male,PETRASHOV Denis,Kyrgyzstan,['Swimming']
1572372,Male,TEFERI Maru,Israel,['Athletics']
1572435,Female,SCHOBER Sarah,Austria,['Golf']
1572437,Female,SPITZ Emma,Austria,['Golf']
1572442,Male,GREENE Darragh,Ireland,['Swimming']
1572444,Male,O DONOVAN Paul,Ireland,['Rowing']
1572450,Male,SWEETNAM Shane,Ireland,['Equestrian']
1572451,Male,KENNY Darragh,Ireland,['Equestrian']
1572455,Male,CROSS Timothy,Ireland,['Hockey']
1572457,Male,COLE Lee,Ireland,['Hockey']
1572458,Male,PAGE Nicholas,Ireland,['Hockey']
1572512,Male,SALEEM Ziyad,Sudan,['Swimming']
1572527,Female,NILSSON GARIP Emilia,Sweden,['Diving']
1572544,Female,COLEMAN Michelle,Sweden,['Swimming']
1572545,Male,ELIASSON Isak,Sweden,['Swimming']
1572546,Male,PERSSON Elias,Sweden,['Swimming']
1572547,Male,HANSON Robin,Sweden,['Swimming']
1572548,Female,HANSSON Sophie,Sweden,['Swimming']
1572549,Female,HANSSON Louise,Sweden,['Swimming']
1572551,Male,JOHANSSON Victor,Sweden,"['Marathon Swimming', 'Swimming']"
1572552,Female,JUNEVIK Sara,Sweden,['Swimming']
1572555,Male,PERSSON Erik,Sweden,['Swimming']
1572556,Male,SEELIGER Bjoern,Sweden,['Swimming']
1572557,Female,SJOESTROEM Sarah,Sweden,['Swimming']
1572558,Female,AASTEDT Sofia,Sweden,['Swimming']
1572559,Female,ROSVALL Hanna,Sweden,['Swimming']
1572560,Female,SAADELDIN Rana,Sudan,['Swimming']
1572578,Male,WINBERG Hampus,Sweden,['Skateboarding']
1572603,Male,STRAKA Se,Austria,['Golf']
1572616,Female,CAZAUTE Helena,France,['Volleyball']
1572617,Female,BAUER Christina,France,['Volleyball']
1572618,Female,SYLVES Amandha,France,['Volleyball']
1572619,Female,GELIN Juliette,France,['Volleyball']
1572620,Female,ROTAR Amelie,France,['Volleyball']
1572621,Female,GIARDINO Amandine,France,['Volleyball']
1572622,Female,OLINGA ANDELA Leandra,France,['Volleyball']
1572623,Female,RESPAUT Emilie,France,['Volleyball']
1572625,Female,STOJILJKOVIC Nina,France,['Volleyball']
1572626,Female,BAH Halimatou,France,['Volleyball']
1572627,Female,GICQUEL Lucille,France,['Volleyball']
1572645,Female,SCHALK Maeva,France,['Volleyball']
1572646,Female,NDIAYE Iman,France,['Volleyball']
1572823,Male,AYALE Gashau,Israel,['Athletics']
1572906,Female,GORYCKA Paula,Poland,['Cycling Mountain Bike']
1572917,Female,LARSSON Victoria,Sweden,['Shooting']
1572918,Male,LEVIN-ANDERSSON Rickard,Sweden,['Shooting']
1572919,Male,LINDGREN Victor,Sweden,['Shooting']
1572920,Male,MADSEN Marcus,Sweden,['Shooting']
1572921,Male,SVENSSON Marcus,Sweden,['Shooting']
1572922,Male,NILSSON Stefan,Sweden,['Shooting']
1572925,Female,LAWNER Stina,Sweden,['Shooting']
1572928,Male,ANIOLKOWSKI Stanislaw,Poland,['Cycling Road']
1572937,Male,LUKASIK Krzysztof,Poland,['Cycling Mountain Bike']
1572943,Female,NIEWIADOMA Katarzyna,Poland,['Cycling Road']
1572944,Female,SKALNIAK-SOJKA Agnieszka,Poland,['Cycling Road']
1572946,Female,LACH Marta,Poland,['Cycling Road']
1572951,Male,KWIATKOWSKI Michal,Poland,['Cycling Road']
1572953,Female,PIKULIK Daria,Poland,['Cycling Track']
1572958,Male,RUDYK Mateusz,Poland,['Cycling Track']
1572960,Female,LOS Urszula,Poland,['Cycling Track']
1572971,Female,GACKA Kinga,Poland,['Athletics']
1572973,Male,HARATYK Michal,Poland,['Athletics']
1572975,Male,KAROLEWSKI Marcin,Poland,['Athletics']
1572984,Female,KROLIK Kinga,Poland,['Athletics']
1572993,Male,MRZYGLOD Cyprian,Poland,['Athletics']
1572997,Female,POPOWICZ-DRAPALA Marika,Poland,['Athletics']
1573001,Male,RZEZNICZAK Mateusz,Poland,['Athletics']
1573011,Female,SULEK-SCHUBERT Adrianna,Poland,['Athletics']
1573012,Female,SWIETY-ERSETIC Justyna,Poland,['Athletics']
1573013,Female,SWOBODA Ewa,Poland,['Athletics']
1573014,Male,SZWED Maksymilian,Poland,['Athletics']
1573015,Male,SZYMANSKI Jakub,Poland,['Athletics']
